ip_address,hostname,fqdn,region,status,vendor,model,role
10.40.219.100,MIAFLSW89,MIAFLSW89.southeast.lightspeed.net,southeast,active,Cisco,Catalyst9300,sw
10.30.13.71,SEAWASW36,SEAWASW36.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.30.42.6,SFOCACO10,SFOCACO10.west.lightspeed.net,west,active,Juniper,MX204,core
10.30.12.52,SFOCAAG86,SFOCAAG86.west.lightspeed.net,west,active,ADVA,FSP3000,agg
10.50.220.88,ABQNMSW08,ABQNMSW08.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw
10.60.130.176,BOSMAAG79,BOSMAAG79.northeast.lightspeed.net,northeast,degraded,Arista,7280R,agg
10.70.131.222,PORORED41,PORORED41.northwest.lightspeed.net,northwest,down,Juniper,SRX345,edge
10.50.217.25,ELPTXED38,ELPTXED38.southwest.lightspeed.net,southwest,retired,Cisco,ISR4431,edge
10.50.196.96,PHXAZCO81,PHXAZCO81.southwest.lightspeed.net,southwest,retired,Juniper,MX204,core
10.60.155.93,NYCNYDS24,NYCNYDS24.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.70.175.120,GEGWASW42,GEGWASW42.northwest.lightspeed.net,northwest,down,Cisco,Catalyst9300,sw
10.70.243.254,GEGWAAG73,GEGWAAG73.northwest.lightspeed.net,northwest,degraded,Arista,7280R,agg
10.30.245.214,SEAWAAG62,SEAWAAG62.west.lightspeed.net,west,active,Arista,7280R,agg
10.50.194.106,ELPTXRT10,ELPTXRT10.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr
10.60.4.88,PHLPAED64,PHLPAED64.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge
10.70.122.48,BOIIDSW63,BOIIDSW63.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.70.124.103,BOIIDED68,BOIIDED68.northwest.lightspeed.net,northwest,degraded,Juniper,SRX345,edge
10.40.20.63,JAXFLED91,JAXFLED91.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge
10.60.166.232,NYCNYRT03,NYCNYRT03.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.70.190.207,BOIIDSW35,BOIIDSW35.northwest.lightspeed.net,northwest,down,Cisco,Catalyst9300,sw
10.50.126.246,PHXAZAG03,PHXAZAG03.southwest.lightspeed.net,southwest,active,ADVA,FSP3000,agg
10.60.183.153,PHLPASW23,PHLPASW23.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.20.136.170,PITPAED32,PITPAED32.east.lightspeed.net,east,active,Juniper,SRX345,edge
10.70.35.73,BOIIDCO01,BOIIDCO01.northwest.lightspeed.net,northwest,degraded,Juniper,MX204,core
10.30.104.52,SEAWADS62,SEAWADS62.west.lightspeed.net,west,degraded,ADVA,FSP150,dist
10.50.191.14,ELPTXDS31,ELPTXDS31.southwest.lightspeed.net,southwest,active,Juniper,QFX5120,dist
10.70.84.158,GEGWASW50,GEGWASW50.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.60.237.186,NYCNYDS14,NYCNYDS14.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.50.83.115,PHXAZSW51,PHXAZSW51.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw
10.20.212.211,PITPAAG97,PITPAAG97.east.lightspeed.net,east,active,Arista,7280R,agg
10.60.123.92,PHLPASW52,PHLPASW52.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.30.11.17,SFOCAED29,SFOCAED29.west.lightspeed.net,west,active,Juniper,SRX345,edge
10.70.101.12,PORORED66,PORORED66.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge
10.30.96.52,SEAWASW92,SEAWASW92.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw
10.60.136.10,BOSMADS62,BOSMADS62.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.50.68.248,ELPTXRT61,ELPTXRT61.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr
10.60.80.216,PHLPAED93,PHLPAED93.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge
10.20.199.99,ATLGADS58,ATLGADS58.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.60.125.235,NYCNYAG73,NYCNYAG73.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg
10.20.241.241,CLTNCED04,CLTNCED04.east.lightspeed.net,east,active,RAD,ETX-2,edge
10.60.200.31,NYCNYAG52,NYCNYAG52.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg
10.50.9.48,ABQNMSW84,ABQNMSW84.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw
10.20.127.201,PITPAED06,PITPAED06.east.lightspeed.net,east,active,Cisco,ISR4431,edge
10.70.33.173,PORORED23,PORORED23.northwest.lightspeed.net,northwest,active,Juniper,SRX345,edge
10.70.153.92,PORORDS75,PORORDS75.northwest.lightspeed.net,northwest,down,ADVA,FSP150,dist
10.60.200.230,PHLPADS04,PHLPADS04.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.20.145.197,CLTNCED18,CLTNCED18.east.lightspeed.net,east,active,RAD,ETX-2,edge
10.60.187.146,BOSMASW08,BOSMASW08.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.30.200.69,SFOCART36,SFOCART36.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.30.203.238,SFOCAED22,SFOCAED22.west.lightspeed.net,west,active,Juniper,SRX345,edge
10.10.178.86,DALTXAG61,DALTXAG61.central.lightspeed.net,central,active,ADVA,FSP3000,agg
10.60.149.24,BOSMASW05,BOSMASW05.northeast.lightspeed.net,northeast,degraded,Cisco,Catalyst9300,sw
10.40.156.203,MIAFLED62,MIAFLED62.southeast.lightspeed.net,southeast,active,Juniper,SRX345,edge
10.30.237.204,SEAWADS56,SEAWADS56.west.lightspeed.net,west,degraded,Juniper,QFX5120,dist
10.10.216.94,DALTXRT62,DALTXRT62.central.lightspeed.net,central,active,Arista,7050X3,rtr
10.60.81.156,PHLPADS59,PHLPADS59.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.70.229.64,PORORSW87,PORORSW87.northwest.lightspeed.net,northwest,retired,Cisco,Catalyst9300,sw
10.40.46.136,BNATNDS44,BNATNDS44.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist
10.40.81.130,MIAFLED99,MIAFLED99.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge
10.60.229.230,PHLPADS68,PHLPADS68.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.50.63.131,ABQNMED53,ABQNMED53.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge
10.60.254.13,PHLPAED62,PHLPAED62.northeast.lightspeed.net,northeast,down,Cisco,ISR4431,edge
10.20.105.105,CLTNCDS21,CLTNCDS21.east.lightspeed.net,east,degraded,ADVA,FSP150,dist
10.60.41.230,BOSMADS79,BOSMADS79.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.60.216.95,PHLPASW40,PHLPASW40.northeast.lightspeed.net,northeast,retired,Cisco,Catalyst9300,sw
10.10.147.51,DALTXDS66,DALTXDS66.central.lightspeed.net,central,active,ADVA,FSP150,dist
10.70.58.0,PORORDS40,PORORDS40.northwest.lightspeed.net,northwest,degraded,Juniper,QFX5120,dist
10.20.63.88,CLTNCED98,CLTNCED98.east.lightspeed.net,east,active,RAD,ETX-2,edge
10.30.162.154,SEAWASW62,SEAWASW62.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.60.213.65,PHLPAAG95,PHLPAAG95.northeast.lightspeed.net,northeast,active,Arista,7280R,agg
10.50.34.63,ELPTXCO68,ELPTXCO68.southwest.lightspeed.net,southwest,active,Cisco,NCS540,core
10.70.17.193,BOIIDRT67,BOIIDRT67.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.10.213.104,OKCOKRT44,OKCOKRT44.central.lightspeed.net,central,degraded,Arista,7050X3,rtr
10.60.29.41,PHLPADS98,PHLPADS98.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.60.174.57,BOSMASW61,BOSMASW61.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.50.37.171,PHXAZAG52,PHXAZAG52.southwest.lightspeed.net,southwest,active,Arista,7280R,agg
10.70.218.87,PORORED52,PORORED52.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge
10.30.232.41,SEAWADS81,SEAWADS81.west.lightspeed.net,west,down,ADVA,FSP150,dist
10.40.222.94,BNATNED51,BNATNED51.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge
10.50.112.133,ABQNMSW92,ABQNMSW92.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw
10.60.56.176,BOSMACO45,BOSMACO45.northeast.lightspeed.net,northeast,active,Cisco,NCS540,core
10.10.7.216,AUSTXED83,AUSTXED83.central.lightspeed.net,central,active,RAD,ETX-2,edge
10.70.77.230,PORORRT14,PORORRT14.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.20.97.44,CLTNCDS26,CLTNCDS26.east.lightspeed.net,east,active,Juniper,QFX5120,dist
10.50.12.223,ABQNMED73,ABQNMED73.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge
10.70.18.40,GEGWASW44,GEGWASW44.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.40.182.136,JAXFLAG57,JAXFLAG57.southeast.lightspeed.net,southeast,active,ADVA,FSP3000,agg
10.70.9.86,GEGWAED36,GEGWAED36.northwest.lightspeed.net,northwest,degraded,Juniper,SRX345,edge
10.70.194.63,PORORSW21,PORORSW21.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.60.63.228,BOSMAED86,BOSMAED86.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge
10.70.227.14,GEGWACO76,GEGWACO76.northwest.lightspeed.net,northwest,degraded,Cisco,NCS540,core
10.20.56.177,CLTNCED30,CLTNCED30.east.lightspeed.net,east,active,RAD,ETX-2,edge
10.20.159.233,CLTNCED16,CLTNCED16.east.lightspeed.net,east,active,Cisco,ISR4431,edge
10.10.197.139,DALTXED99,DALTXED99.central.lightspeed.net,central,active,Juniper,SRX345,edge
10.20.201.59,ATLGAED56,ATLGAED56.east.lightspeed.net,east,degraded,RAD,ETX-2,edge
10.70.159.127,BOIIDSW03,BOIIDSW03.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw
10.10.233.120,AUSTXED74,AUSTXED74.central.lightspeed.net,central,active,Juniper,SRX345,edge
10.70.61.167,GEGWAED74,GEGWAED74.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge
10.60.156.189,BOSMASW27,BOSMASW27.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.30.91.54,LAXCART63,LAXCART63.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.60.224.35,PHLPADS21,PHLPADS21.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.10.211.196,OKCOKSW57,OKCOKSW57.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.10.97.1,OKCOKCO71,OKCOKCO71.central.lightspeed.net,central,active,Cisco,NCS540,core
10.70.109.41,BOIIDCO14,BOIIDCO14.northwest.lightspeed.net,northwest,active,Juniper,MX204,core
10.50.177.19,ELPTXDS99,ELPTXDS99.southwest.lightspeed.net,southwest,active,ADVA,FSP150,dist
10.30.125.154,SFOCASW51,SFOCASW51.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.70.112.244,PORORCO65,PORORCO65.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1,core
10.20.126.136,ATLGAED03,ATLGAED03.east.lightspeed.net,east,active,RAD,ETX-2,edge
10.70.144.122,BOIIDED39,BOIIDED39.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge
10.70.1.125,GEGWAAG35,GEGWAAG35.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.40.200.185,BNATNRT98,BNATNRT98.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr
10.70.19.168,PORORRT43,PORORRT43.northwest.lightspeed.net,northwest,active,Arista,7050X3,rtr
10.20.107.221,CLTNCED76,CLTNCED76.east.lightspeed.net,east,active,Cisco,ISR4431,edge
10.60.223.48,BOSMASW68,BOSMASW68.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.30.178.122,SFOCAAG82,SFOCAAG82.west.lightspeed.net,west,active,Arista,7280R,agg
10.30.123.176,LAXCASW53,LAXCASW53.west.lightspeed.net,west,degraded,Cisco,Catalyst9300,sw
10.60.59.161,NYCNYDS25,NYCNYDS25.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.50.40.60,ELPTXSW75,ELPTXSW75.southwest.lightspeed.net,southwest,degraded,Cisco,Catalyst9300,sw
10.50.191.146,ABQNMED33,ABQNMED33.southwest.lightspeed.net,southwest,degraded,Cisco,ISR4431,edge
10.70.39.218,PORORDS10,PORORDS10.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.70.69.42,GEGWAAG37,GEGWAAG37.northwest.lightspeed.net,northwest,active,Arista,7280R,agg
10.70.243.62,GEGWADS27,GEGWADS27.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.10.221.78,DALTXED29,DALTXED29.central.lightspeed.net,central,active,RAD,ETX-2,edge
10.30.139.255,SEAWADS77,SEAWADS77.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.60.214.103,NYCNYDS50,NYCNYDS50.northeast.lightspeed.net,northeast,degraded,Juniper,QFX5120,dist
10.20.143.193,PITPADS71,PITPADS71.east.lightspeed.net,east,down,Juniper,QFX5120,dist
10.30.116.251,LAXCAAG11,LAXCAAG11.west.lightspeed.net,west,active,ADVA,FSP3000,agg
10.60.135.232,NYCNYED46,NYCNYED46.northeast.lightspeed.net,northeast,down,Juniper,SRX345,edge
10.60.148.142,BOSMART83,BOSMART83.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.50.73.52,ABQNMED83,ABQNMED83.southwest.lightspeed.net,southwest,active,RAD,ETX-2,edge
10.70.142.32,GEGWAED37,GEGWAED37.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge
10.50.41.39,PHXAZED23,PHXAZED23.southwest.lightspeed.net,southwest,degraded,Juniper,SRX345,edge
10.30.38.238,SFOCADS01,SFOCADS01.west.lightspeed.net,west,active,Juniper,QFX5120,dist
10.60.185.201,BOSMASW13,BOSMASW13.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.60.212.72,BOSMAED55,BOSMAED55.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge
10.10.43.76,DALTXDS95,DALTXDS95.central.lightspeed.net,central,active,ADVA,FSP150,dist
10.60.199.75,BOSMASW39,BOSMASW39.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.70.146.181,BOIIDAG63,BOIIDAG63.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg
10.70.85.21,BOIIDAG45,BOIIDAG45.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg
10.70.70.223,PORORED09,PORORED09.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431,edge
10.70.10.31,PORORSW73,PORORSW73.northwest.lightspeed.net,northwest,retired,Cisco,Catalyst9300,sw
10.70.136.181,GEGWAED89,GEGWAED89.northwest.lightspeed.net,northwest,active,Cisco,ISR4431,edge
10.20.162.185,ATLGART11,ATLGART11.east.lightspeed.net,east,degraded,Arista,7050X3,rtr
10.60.179.229,BOSMAED45,BOSMAED45.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge
10.30.216.151,SFOCASW80,SFOCASW80.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.70.45.198,BOIIDDS40,BOIIDDS40.northwest.lightspeed.net,northwest,degraded,Juniper,QFX5120,dist
10.60.151.56,PHLPART03,PHLPART03.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.60.183.173,BOSMAED25,BOSMAED25.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge
10.10.37.124,AUSTXED95,AUSTXED95.central.lightspeed.net,central,active,RAD,ETX-2,edge
10.30.62.225,SFOCASW52,SFOCASW52.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.10.20.191,AUSTXDS77,AUSTXDS77.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.50.175.3,ELPTXED57,ELPTXED57.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge
10.50.83.70,ELPTXRT36,ELPTXRT36.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr
10.60.96.129,PHLPADS72,PHLPADS72.northeast.lightspeed.net,northeast,down,ADVA,FSP150,dist
10.30.122.185,SEAWASW52,SEAWASW52.west.lightspeed.net,west,active,Cisco,Catalyst9300,sw
10.60.21.1,PHLPASW45,PHLPASW45.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.40.165.244,JAXFLED87,JAXFLED87.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge
10.70.77.0,PORORSW16,PORORSW16.northwest.lightspeed.net,northwest,degraded,Cisco,Catalyst9300,sw
10.30.205.232,SEAWAED09,SEAWAED09.west.lightspeed.net,west,degraded,Cisco,ISR4431,edge
10.30.121.216,SEAWART44,SEAWART44.west.lightspeed.net,west,active,Arista,7050X3,rtr
10.50.128.246,ELPTXDS70,ELPTXDS70.southwest.lightspeed.net,southwest,degraded,Juniper,QFX5120,dist
10.30.84.65,LAXCAED42,LAXCAED42.west.lightspeed.net,west,active,RAD,ETX-2,edge
10.60.243.154,PHLPAED88,PHLPAED88.northeast.lightspeed.net,northeast,active,Juniper,SRX345,edge
10.70.39.114,GEGWAED43,GEGWAED43.northwest.lightspeed.net,northwest,degraded,Juniper,SRX345,edge
10.70.238.98,PORORSW67,PORORSW67.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.30.184.245,SFOCAAG31,SFOCAAG31.west.lightspeed.net,west,retired,ADVA,FSP3000,agg
10.50.77.44,ELPTXSW16,ELPTXSW16.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw
10.20.133.140,ATLGAED85,ATLGAED85.east.lightspeed.net,east,retired,Cisco,ISR4431,edge
10.70.178.193,GEGWADS72,GEGWADS72.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.50.47.22,ELPTXED17,ELPTXED17.southwest.lightspeed.net,southwest,active,Cisco,ISR4431,edge
10.30.6.97,LAXCAED38,LAXCAED38.west.lightspeed.net,west,degraded,Cisco,ISR4431,edge
10.50.246.91,ELPTXSW37,ELPTXSW37.southwest.lightspeed.net,southwest,degraded,Cisco,Catalyst9300,sw
10.60.34.155,PHLPADS58,PHLPADS58.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.60.231.120,PHLPADS73,PHLPADS73.northeast.lightspeed.net,northeast,degraded,Juniper,QFX5120,dist
10.20.140.28,PITPASW60,PITPASW60.east.lightspeed.net,east,degraded,Cisco,Catalyst9300,sw
10.30.233.139,SEAWADS87,SEAWADS87.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.60.236.38,PHLPASW41,PHLPASW41.northeast.lightspeed.net,northeast,retired,Cisco,Catalyst9300,sw
10.60.138.7,PHLPADS69,PHLPADS69.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.60.2.66,NYCNYCO77,NYCNYCO77.northeast.lightspeed.net,northeast,active,Nokia,7750 SR-1,core
10.70.231.2,BOIIDCO51,BOIIDCO51.northwest.lightspeed.net,northwest,active,Nokia,7750 SR-1,core
10.20.76.183,PITPAAG74,PITPAAG74.east.lightspeed.net,east,down,Arista,7280R,agg
10.10.66.77,OKCOKSW27,OKCOKSW27.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.40.206.146,MIAFLDS06,MIAFLDS06.southeast.lightspeed.net,southeast,active,Juniper,QFX5120,dist
10.30.169.71,SFOCADS83,SFOCADS83.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.70.34.100,BOIIDSW07,BOIIDSW07.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.40.116.33,JAXFLDS38,JAXFLDS38.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist
10.40.133.215,MIAFLED15,MIAFLED15.southeast.lightspeed.net,southeast,active,RAD,ETX-2,edge
10.50.25.236,ABQNMSW11,ABQNMSW11.southwest.lightspeed.net,southwest,active,Cisco,Catalyst9300,sw
10.70.88.210,PORORED81,PORORED81.northwest.lightspeed.net,northwest,degraded,Juniper,SRX345,edge
10.10.122.3,DALTXDS78,DALTXDS78.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.70.58.17,BOIIDDS87,BOIIDDS87.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.70.227.85,BOIIDDS17,BOIIDDS17.northwest.lightspeed.net,northwest,degraded,ADVA,FSP150,dist
10.60.58.163,BOSMASW03,BOSMASW03.northeast.lightspeed.net,northeast,down,Cisco,Catalyst9300,sw
10.20.135.158,CLTNCSW69,CLTNCSW69.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.60.179.223,NYCNYSW06,NYCNYSW06.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.30.161.209,LAXCADS75,LAXCADS75.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.40.164.16,BNATNDS55,BNATNDS55.southeast.lightspeed.net,southeast,active,ADVA,FSP150,dist
10.60.234.45,PHLPAED45,PHLPAED45.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge
10.60.111.10,BOSMASW41,BOSMASW41.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.30.74.63,LAXCAAG51,LAXCAAG51.west.lightspeed.net,west,active,ADVA,FSP3000,agg
10.30.45.190,LAXCADS53,LAXCADS53.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.60.254.103,BOSMASW48,BOSMASW48.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.10.215.237,DALTXDS93,DALTXDS93.central.lightspeed.net,central,active,ADVA,FSP150,dist
10.40.18.115,MIAFLED59,MIAFLED59.southeast.lightspeed.net,southeast,active,Cisco,ISR4431,edge
10.70.31.231,GEGWADS93,GEGWADS93.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.70.85.8,PORORED90,PORORED90.northwest.lightspeed.net,northwest,down,Cisco,ISR4431,edge
10.70.218.203,BOIIDED94,BOIIDED94.northwest.lightspeed.net,northwest,degraded,RAD,ETX-2,edge
10.60.54.38,PHLPASW25,PHLPASW25.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.30.24.135,SFOCAED07,SFOCAED07.west.lightspeed.net,west,active,Juniper,SRX345,edge
10.60.93.4,PHLPASW33,PHLPASW33.northeast.lightspeed.net,northeast,retired,Cisco,Catalyst9300,sw
10.10.25.100,AUSTXCO48,AUSTXCO48.central.lightspeed.net,central,active,Cisco,NCS540,core
10.70.207.35,BOIIDAG68,BOIIDAG68.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg
10.60.177.12,PHLPADS16,PHLPADS16.northeast.lightspeed.net,northeast,active,Juniper,QFX5120,dist
10.10.74.253,OKCOKSW39,OKCOKSW39.central.lightspeed.net,central,active,Cisco,Catalyst9300,sw
10.70.198.238,BOIIDDS04,BOIIDDS04.northwest.lightspeed.net,northwest,active,Juniper,QFX5120,dist
10.70.212.32,BOIIDDS81,BOIIDDS81.northwest.lightspeed.net,northwest,active,ADVA,FSP150,dist
10.60.2.208,BOSMAED47,BOSMAED47.northeast.lightspeed.net,northeast,active,Cisco,ISR4431,edge
10.50.248.187,ELPTXRT08,ELPTXRT08.southwest.lightspeed.net,southwest,active,Arista,7050X3,rtr
10.60.229.117,BOSMAAG74,BOSMAAG74.northeast.lightspeed.net,northeast,active,ADVA,FSP3000,agg
10.60.117.12,BOSMASW52,BOSMASW52.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.70.150.221,PORORAG87,PORORAG87.northwest.lightspeed.net,northwest,active,ADVA,FSP3000,agg
10.60.61.176,NYCNYED55,NYCNYED55.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge
10.60.239.45,PHLPASW18,PHLPASW18.northeast.lightspeed.net,northeast,active,Cisco,Catalyst9300,sw
10.70.106.61,BOIIDED07,BOIIDED07.northwest.lightspeed.net,northwest,degraded,Cisco,ISR4431,edge
10.10.1.150,AUSTXDS62,AUSTXDS62.central.lightspeed.net,central,active,Juniper,QFX5120,dist
10.30.208.44,SFOCADS26,SFOCADS26.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.40.253.176,MIAFLRT11,MIAFLRT11.southeast.lightspeed.net,southeast,active,Arista,7050X3,rtr
10.20.210.13,ATLGASW87,ATLGASW87.east.lightspeed.net,east,active,Cisco,Catalyst9300,sw
10.10.151.153,OKCOKED28,OKCOKED28.central.lightspeed.net,central,active,Juniper,SRX345,edge
10.30.212.11,SFOCADS15,SFOCADS15.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.60.175.20,PHLPART75,PHLPART75.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.40.123.0,BNATNED68,BNATNED68.southeast.lightspeed.net,southeast,degraded,RAD,ETX-2,edge
10.40.61.216,JAXFLDS52,JAXFLDS52.southeast.lightspeed.net,southeast,degraded,ADVA,FSP150,dist
10.40.193.248,MIAFLAG53,MIAFLAG53.southeast.lightspeed.net,southeast,active,Arista,7280R,agg
10.30.4.240,LAXCAED77,LAXCAED77.west.lightspeed.net,west,degraded,Juniper,SRX345,edge
10.10.149.151,DALTXAG19,DALTXAG19.central.lightspeed.net,central,degraded,Arista,7280R,agg
10.70.246.157,PORORED01,PORORED01.northwest.lightspeed.net,northwest,active,RAD,ETX-2,edge
10.60.98.22,NYCNYDS92,NYCNYDS92.northeast.lightspeed.net,northeast,active,ADVA,FSP150,dist
10.60.240.59,PHLPACO63,PHLPACO63.northeast.lightspeed.net,northeast,degraded,Juniper,MX204,core
10.70.214.142,GEGWASW65,GEGWASW65.northwest.lightspeed.net,northwest,active,Cisco,Catalyst9300,sw
10.30.87.148,SFOCASW11,SFOCASW11.west.lightspeed.net,west,down,Cisco,Catalyst9300,sw
10.20.208.207,CLTNCDS43,CLTNCDS43.east.lightspeed.net,east,active,ADVA,FSP150,dist
10.40.48.6,JAXFLSW44,JAXFLSW44.southeast.lightspeed.net,southeast,degraded,Cisco,Catalyst9300,sw
10.20.102.229,ATLGAAG95,ATLGAAG95.east.lightspeed.net,east,active,Arista,7280R,agg
10.60.21.213,PHLPAED05,PHLPAED05.northeast.lightspeed.net,northeast,active,RAD,ETX-2,edge
10.70.143.199,PORORCO56,PORORCO56.northwest.lightspeed.net,northwest,degraded,Nokia,7750 SR-1,core
10.60.70.41,NYCNYED61,NYCNYED61.northeast.lightspeed.net,northeast,degraded,Juniper,SRX345,edge
10.70.228.110,GEGWADS25,GEGWADS25.northwest.lightspeed.net,northwest,degraded,Juniper,QFX5120,dist
10.60.106.196,PHLPART11,PHLPART11.northeast.lightspeed.net,northeast,active,Arista,7050X3,rtr
10.30.255.39,SEAWADS79,SEAWADS79.west.lightspeed.net,west,active,ADVA,FSP150,dist
10.70.112.100,GEGWART25,GEGWART25.northwest.lightspeed.net,northwest,degraded,Arista,7050X3,rtr
10.20.76.187,PITPAED33,PITPAED33.east.lightspeed.net,east,degraded,Cisco,ISR4431,edge
10.30.29.44,SFOCAED54,SFOCAED54.west.lightspeed.net,west,degraded,Juniper,SRX345,edge
